Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
BTC,07/05/23,29085.64159,29283.34397,29554.72092,28847.58257
BTC,08/05/23,29148.78674,28787.62958,29898.02171,28627.1423
BTC,09/05/23,29322.48942,29267.43216,29339.00273,29186.50562
BTC,10/05/23,28894.04043,29170.16881,29416.87606,28759.3989
BTC,11/05/23,28700.13357,28938.49067,29345.29055,28535.26378
BTC,12/05/23,29192.32569,28513.2488,29196.65439,28217.21316
BTC,13/05/23,28863.6843,29074.94031,29456.32218,28560.14556
BTC,14/05/23,28961.1592,28850.89209,29035.13099,28604.30669
BTC,15/05/23,28475.47429,29137.43605,30744.9704,28169.20812
BTC,16/05/23,28400.4968,28526.67764,28629.19545,27988.8653
BTC,17/05/23,28175.46866,28337.23549,28356.35853,28025.76017
BTC,18/05/23,28034.36952,28151.20749,28456.14071,27805.45977
BTC,19/05/23,28087.7939,27896.63384,28117.6636,27858.15228
BTC,20/05/23,28120.50816,27964.48188,28197.99872,27896.56171
BTC,21/05/23,28317.48081,28009.44327,28990.13288,27879.00602
BTC,22/05/23,28045.57772,28690.92593,28864.42602,27790.60413
BTC,23/05/23,28117.06871,28045.85549,28127.59318,27728.32059
BTC,24/05/23,28097.40799,27991.62589,28148.51466,27839.70463
BTC,25/05/23,27664.14721,28040.76232,28301.65776,27635.84252
BTC,26/05/23,27345.04215,27817.38054,27976.85224,27153.50114
BTC,27/05/23,27345.19886,27474.71642,28044.92802,27210.35098
BTC,28/05/23,27420.4519,27485.95619,27685.50206,27348.92287
BTC,29/05/23,27391.38248,27368.88323,27422.36809,27251.98606
BTC,30/05/23,26990.05566,27353.72349,28014.514,26783.26166
BTC,31/05/23,27360.53547,26889.10248,27422.10713,26818.48566
BTC,01/06/23,27364.2034,27044.39884,27447.93913,26892.37148
BTC,02/06/23,27444.19967,27384.1554,27560.6832,26997.72713
BTC,03/06/23,27576.64283,27138.88287,27841.57145,26281.94485
BTC,04/06/23,27674.80597,27831.71572,27936.66921,27053.31249
BTC,05/06/23,27676.09373,27514.48495,27728.41698,27472.49697
BTC,06/06/23,27413.21744,27642.6553,27810.42823,27314.51967
BTC,07/06/23,26981.91103,27713.09761,28064.89419,26910.63673
BTC,08/06/23,27384.94132,27025.30021,27517.28022,26714.43037
BTC,09/06/23,27573.84348,27503.26597,27690.05407,27357.33923
BTC,10/06/23,28141.83071,27472.80644,28447.24329,27376.5789
BTC,11/06/23,28415.33179,28128.32773,28467.4173,27443.5041
BTC,12/06/23,28400.98859,28158.48483,28535.11233,27974.32613
BTC,13/06/23,28229.37464,28329.17247,28392.78068,27952.8813
BTC,14/06/23,28335.10704,28238.40153,28433.37749,28138.22078
BTC,15/06/23,28231.99423,28174.0612,28546.52323,28021.29287
BTC,16/06/23,28380.58227,28323.75952,28431.00788,28229.54157
BTC,17/06/23,28428.07474,28429.55797,28591.08148,28398.09476
BTC,18/06/23,28949.70717,28427.23866,29089.62708,27544.66696
BTC,19/06/23,28846.47624,28766.28384,28933.02413,28754.76049
BTC,20/06/23,29035.27482,28718.22429,29344.42478,28581.96831
BTC,21/06/23,29334.27062,29129.13209,29376.77434,29096.85356
BTC,22/06/23,29359.86045,29750.58959,30047.6154,29293.46711
BTC,23/06/23,29733.60794,29609.04642,29789.4602,29324.91112
BTC,24/06/23,29536.7467,29915.21073,29964.16261,29501.27674
BTC,25/06/23,29816.00157,29610.44413,29916.81193,29404.47456
BTC,26/06/23,30198.59622,29895.08184,30339.38761,29578.05625
BTC,27/06/23,29948.34723,30024.72071,30173.82639,29804.25777
BTC,28/06/23,30038.25786,29761.86279,30102.83745,29580.05622
BTC,29/06/23,30081.17458,30132.79172,30228.50039,30003.31413
BTC,30/06/23,30331.75957,30093.54863,30336.42898,30076.47758
BTC,01/07/23,30470.39051,30671.84613,31252.8624,30418.45694
BTC,02/07/23,30328.3357,30728.36539,31017.04868,30239.34959
BTC,03/07/23,30116.87932,30320.88012,30596.37051,29894.60596
BTC,04/07/23,30185.01396,29922.45696,30306.11703,29745.01359
BTC,05/07/23,29906.84396,30381.83589,30836.95316,29621.966
BTC,06/07/23,29670.54723,29864.53185,29957.28743,29350.084
BTC,07/07/23,29696.8452,29798.71601,30009.8791,29641.86012
BTC,08/07/23,29913.40799,29494.33852,29926.17551,29140.41809
BTC,09/07/23,29983.75708,29855.43251,30039.18517,29698.33241
BTC,10/07/23,30178.75033,30318.11593,30420.69298,29767.92422
BTC,11/07/23,30017.8986,30025.39606,30088.22075,29800.38825
BTC,12/07/23,30382.88046,30047.60473,30437.19922,29752.64007
BTC,13/07/23,30303.93588,30635.28278,30721.12722,30179.12276
BTC,14/07/23,29954.56934,30285.37863,30670.40826,29382.68305
BTC,15/07/23,30140.87926,29845.96757,30172.17339,29525.39292
BTC,16/07/23,29841.6722,30066.23125,30101.44211,29603.71902
BTC,17/07/23,29958.31029,30047.42413,30068.19079,29792.34156
BTC,18/07/23,29989.00306,29910.93151,30094.90006,29726.55428
BTC,19/07/23,29966.54204,30081.82505,30103.01381,29659.33581
BTC,20/07/23,30188.73844,29852.69552,30498.10282,29706.85958
BTC,21/07/23,30101.35001,30227.67389,30371.75331,30046.11203
BTC,22/07/23,29814.01036,30156.28754,30247.08318,29564.46662
BTC,23/07/23,29526.94453,29946.62183,29972.58489,29349.72371
BTC,24/07/23,29482.22531,29573.31656,29623.87384,29402.00693
BTC,25/07/23,29641.18782,29546.28156,29758.39556,29542.32953
BTC,26/07/23,29647.50243,29597.3992,29939.96386,29301.39695
BTC,27/07/23,29818.49653,29786.50285,29925.08121,29779.78113
BTC,28/07/23,29646.00073,29647.42866,29780.77408,29546.95395
BTC,29/07/23,29690.3043,29443.82128,29911.39407,29282.99754
BTC,30/07/23,29677.33323,29634.6711,29747.91554,29601.01396
BTC,31/07/23,29480.98149,29799.03147,29880.33858,29140.07913
BTC,01/08/23,29244.15834,29389.50588,29624.79029,29101.32387
BTC,02/08/23,29565.26334,29100.89792,29853.85661,28978.55949
BTC,03/08/23,29538.10025,29445.41556,29659.12657,29328.52532
BTC,04/08/23,29283.93696,29604.79314,29841.49551,29222.5518
BTC,05/08/23,28973.06484,29086.49851,29208.24216,28778.06263
BTC,06/08/23,28602.06137,28663.02126,28794.8453,28459.95453
BTC,07/08/23,28629.07038,28586.84394,28908.44482,28345.8885
BTC,08/08/23,28587.09787,28522.89657,28721.054,28328.3714
BTC,09/08/23,28456.73401,28767.37844,29295.93321,28226.19465
BTC,10/08/23,28450.10659,28599.04271,28985.72805,28215.85588
BTC,11/08/23,28248.51819,28355.7825,28659.72463,27910.15605
BTC,12/08/23,28096.91123,28264.18516,28337.53035,28060.83674
BTC,13/08/23,27890.24064,28224.81333,28988.36243,27551.78786
BTC,14/08/23,27986.91712,27960.94812,28046.99155,27843.15868
BTC,15/08/23,27753.22527,27976.6092,28284.21016,27658.50265
BTC,16/08/23,27609.19258,27664.39027,27748.41051,27323.22248
BTC,17/08/23,27771.64147,28002.94919,28266.62999,27475.09469
BTC,18/08/23,27489.26966,27579.63832,27720.47023,27284.47248
BTC,19/08/23,27013.70031,27368.0302,27426.16597,26639.53431
BTC,20/08/23,27100.36686,26783.5013,27352.8031,26706.74601
BTC,21/08/23,27372.16777,27120.72413,27665.27464,26720.99613
BTC,22/08/23,27035.18297,27586.50521,28201.61316,26303.26238
BTC,23/08/23,26935.85765,27102.07287,27142.339,26881.46626
BTC,24/08/23,27016.33837,26882.67002,27281.21997,26574.1051
BTC,25/08/23,27043.80836,27035.59004,27097.40891,26938.18166
BTC,26/08/23,26999.99943,26870.98711,27064.20119,26656.43744
BTC,27/08/23,26644.67011,27021.64816,27272.95285,25944.51921
BTC,28/08/23,26473.48044,27020.96884,27921.66446,25531.71156
BTC,29/08/23,25885.06679,26631.47882,27100.25489,25429.93194
BTC,30/08/23,25928.31618,25911.17073,25966.28106,25862.38156
BTC,31/08/23,25670.02915,26034.58984,26274.82658,25583.34484
BTC,01/09/23,25860.84053,26138.6226,26516.5825,25628.39641
BTC,02/09/23,25963.22027,25987.02742,26068.90143,25851.56702
BTC,03/09/23,25926.75681,25866.71481,26010.20533,25727.94001
BTC,04/09/23,25946.59005,25880.82564,26167.77225,25812.46185
BTC,05/09/23,25846.20542,26056.93486,26475.42684,25602.9247
BTC,06/09/23,26089.09054,25575.84161,26283.33255,25345.44921
BTC,07/09/23,26106.22453,26150.26252,26368.23593,25994.82298
BTC,08/09/23,26124.48323,26075.27538,26208.85546,25912.39405
BTC,09/09/23,25909.71651,26130.56634,26149.05245,25399.06921
BTC,10/09/23,26032.71548,26029.41436,26183.95505,25985.95378
BTC,11/09/23,26343.7266,26049.2983,26550.5551,25838.01011
BTC,12/09/23,26227.26404,26387.60004,26442.05395,26050.37792
BTC,13/09/23,26325.45554,26122.59737,26394.86543,26026.92454
BTC,14/09/23,26368.06618,26232.24272,26596.50358,25937.55298
BTC,15/09/23,26450.61908,26177.83855,26464.61028,26104.46556
BTC,16/09/23,26501.71805,26351.16062,26575.98221,26148.35262
BTC,17/09/23,26583.71027,26609.52908,26767.33331,26408.93855
BTC,18/09/23,26915.09152,26653.24107,27044.27586,26387.75102
BTC,19/09/23,26631.46257,26806.94772,26889.69243,26532.58054
BTC,20/09/23,26897.24904,26742.1274,26990.36314,26470.48373
BTC,21/09/23,27060.59429,26901.20378,27460.54885,26751.82781
BTC,22/09/23,26837.27185,26965.83248,26986.60675,26696.03142
BTC,23/09/23,26727.68895,26791.31088,26848.34066,26441.78176
BTC,24/09/23,26499.81368,26820.9098,27192.83675,26199.89096
BTC,25/09/23,26506.15722,26390.93863,26530.8044,26293.60443
BTC,26/09/23,26744.57526,26660.7081,26808.30111,26568.69524
BTC,27/09/23,26756.39825,26924.43767,27028.55194,26376.6576
BTC,28/09/23,26632.2017,26776.85853,26853.57066,26307.09006
BTC,29/09/23,27069.8254,26695.01204,27380.71175,26298.69247
BTC,30/09/23,27137.07339,26793.78091,27214.87697,26638.1897
BTC,01/10/23,27047.14546,27109.31236,27111.41493,26990.93472
BTC,02/10/23,27342.87266,26983.81013,27492.52994,26819.65955
BTC,03/10/23,27545.18114,27371.9843,28090.00467,26975.67207
BTC,04/10/23,27888.10387,27608.86554,27942.58651,27301.20422
BTC,05/10/23,27867.25107,27738.58383,27945.75321,27499.54571
BTC,06/10/23,27600.67346,27919.0113,28011.69062,27292.6725
BTC,07/10/23,27752.68012,27510.07941,27813.63344,27313.49276
BTC,08/10/23,28269.7621,27855.16044,28510.48839,27420.40249
BTC,09/10/23,28608.90293,28167.66333,28835.74124,28127.41836
BTC,10/10/23,28951.49507,28682.61687,29096.38795,28533.53893
BTC,11/10/23,28794.5469,28979.65741,29004.92451,28657.27729
BTC,12/10/23,29201.34905,28670.32457,30288.47707,28529.09906
BTC,13/10/23,29683.38642,29200.62205,29775.90956,29114.09723
BTC,14/10/23,29566.22901,30105.74577,30432.64478,29259.12627
BTC,15/10/23,30089.06297,29288.8439,30769.20278,28855.43508
BTC,16/10/23,30334.07855,30084.93302,30517.0075,29944.64151
BTC,17/10/23,30324.73341,30410.46691,30987.85816,30261.24135
BTC,18/10/23,30848.41569,30208.41267,31264.59421,29138.70579
BTC,19/10/23,31474.68808,30861.99573,32038.22481,30800.59739
BTC,20/10/23,31450.19699,31566.34306,31810.45623,31227.08217
BTC,21/10/23,31554.49433,31282.99679,31636.44641,30588.95036
BTC,22/10/23,31951.23145,31244.41086,32094.44338,30381.69992
BTC,23/10/23,32244.11601,31980.87125,32671.44236,31604.30077
BTC,24/10/23,32647.90551,32458.85059,32691.53374,32085.44315
BTC,25/10/23,33015.74045,32708.8149,33204.82552,32301.60333
BTC,26/10/23,33440.54246,33135.81289,33559.82506,32873.86326
BTC,27/10/23,33169.22879,33517.86689,33762.38515,32617.28458
BTC,28/10/23,33251.22276,33227.80484,33420.21258,33131.16571
BTC,29/10/23,32952.3692,33181.92491,33693.87938,32929.69321
BTC,30/10/23,33460.09252,33224.92755,33705.28688,33043.89506
BTC,31/10/23,33536.11763,33558.88338,33599.49234,33506.91508
BTC,01/11/23,34894.00791,34471.5095,35048.50598,34365.56736
BTC,02/11/23,35091.78563,34695.64327,35762.06414,34368.75915
BTC,03/11/23,34902.8995,35015.82763,35372.60978,34795.08533
BTC,04/11/23,35240.64048,35141.41677,35303.34546,34875.21833
BTC,05/11/23,35340.9799,35099.06136,35376.52371,34872.32007
BTC,06/11/23,35286.99523,35315.52868,35325.96088,35245.45423
BTC,07/11/23,35641.42052,35266.58788,35664.08498,34969.86864
BTC,08/11/23,35449.08701,35673.90849,36022.77198,35396.73033
BTC,09/11/23,35528.82369,35380.23219,35804.00999,34900.66462
BTC,10/11/23,35345.3017,35348.0315,35366.17404,35230.9988
BTC,11/11/23,35614.44925,35104.2045,36183.59872,34627.46088
BTC,12/11/23,35421.4912,35756.5827,36062.37895,35281.08728
BTC,13/11/23,35547.79805,35514.04158,35796.55079,35293.44366
BTC,14/11/23,35896.45547,35568.84839,36399.58055,35462.09155
BTC,15/11/23,35785.18289,36050.19935,36628.54522,35459.29465
BTC,16/11/23,35628.49484,35592.06885,35671.11305,35244.36054
BTC,17/11/23,35513.27518,35567.99346,35713.35675,35400.5901
BTC,18/11/23,36137.43486,35306.43645,36917.7843,34717.18763
BTC,19/11/23,36175.84192,36038.25385,36447.1946,35959.18245
BTC,20/11/23,36275.19249,36154.76549,36693.75079,35973.64229
BTC,21/11/23,36318.62276,36581.41158,36691.40454,35899.43931
BTC,22/11/23,36680.21787,36255.57179,36759.67006,36082.53305
BTC,23/11/23,36795.82379,36431.72968,37011.22256,35978.31516
BTC,24/11/23,36401.02247,36829.92339,36901.65646,35623.82431
BTC,25/11/23,36583.04209,36726.11817,37128.62961,36156.42464
BTC,26/11/23,37118.3603,36461.79133,37455.72045,35861.9254
BTC,27/11/23,37507.54891,37398.23283,37612.58225,37388.02473
BTC,28/11/23,37759.97001,37788.03596,37832.41875,37718.96148
BTC,29/11/23,37351.52923,37533.2311,37801.56155,36885.77282
BTC,30/11/23,37027.12799,37450.60771,37706.23234,36835.33498
BTC,01/12/23,37477.33903,37724.87468,37787.04738,37149.9232
BTC,02/12/23,37659.02886,37637.75084,38187.84779,37391.47689
BTC,03/12/23,37770.94169,37582.03871,38186.08394,37120.24057
BTC,04/12/23,38105.64178,37871.44573,38517.13323,37517.48086
BTC,05/12/23,37890.43137,37718.75756,38050.77799,37654.65686
BTC,06/12/23,38288.80694,38041.48541,38779.12087,38028.42697
BTC,07/12/23,38165.05813,38735.46533,39141.11334,38157.85151
BTC,08/12/23,38164.21605,37953.16362,38224.48935,37801.69691
BTC,09/12/23,38654.22157,38365.64504,38940.22849,38166.1499
BTC,10/12/23,38860.40821,38527.14693,39193.93707,38178.99666
BTC,11/12/23,38897.06622,38996.72601,39047.89686,38670.02856
BTC,12/12/23,38915.40737,39008.4254,39072.50469,38859.26322
BTC,13/12/23,39209.62252,39045.43472,39454.99905,38967.54705
BTC,14/12/23,39456.60633,39124.41844,39813.61299,39053.00697
BTC,15/12/23,39382.03192,39342.38771,39654.56308,39112.70962
BTC,16/12/23,39814.31963,39368.79979,40195.95313,38907.90648
BTC,17/12/23,39696.83156,39905.5666,40083.94613,39493.82397
BTC,18/12/23,39580.37362,39477.03635,39929.51462,39107.40682
BTC,19/12/23,39929.83854,39393.20292,39991.83993,38674.91166
BTC,20/12/23,40257.27935,39813.72318,40263.61114,39716.25445
BTC,21/12/23,40343.70872,40500.77736,41063.06729,40088.78581
BTC,22/12/23,40736.16069,40073.62066,40804.43085,39612.28789
BTC,23/12/23,40841.64053,40922.83969,41099.57984,40649.05092
BTC,24/12/23,41246.29498,41155.07002,41779.48941,40766.47993
BTC,25/12/23,41294.56666,41647.97533,42226.81348,40956.87215
BTC,26/12/23,42165.93806,41371.90488,42180.08769,41046.2925
BTC,27/12/23,41574.74332,42442.14314,42567.91198,41480.46312
BTC,28/12/23,41929.73063,41420.70996,42450.09157,40958.63331
BTC,29/12/23,41789.35704,41999.50194,42276.61366,41787.9034
BTC,30/12/23,41917.88385,41801.50097,42355.93451,41516.95036
BTC,31/12/23,41717.63451,41977.67817,42216.53741,41703.73565
BTC,01/01/24,41960.38,42614.52076,43409.02649,41825.89077
BTC,02/01/24,41874.31267,42142.01479,42329.88662,41837.63327
BTC,03/01/24,42148.66006,42341.90077,43200.52452,42079.63511
BTC,04/01/24,42118.43847,41986.38454,42263.63715,41769.58003
BTC,05/01/24,42656.72539,42173.53089,42803.20342,41957.90671
BTC,06/01/24,42706.14618,42672.70023,42772.26191,42538.75279
BTC,07/01/24,42355.77683,42790.48697,42863.4751,41869.31024
BTC,08/01/24,42134.95068,42190.35854,42446.12323,42057.8935
BTC,09/01/24,42156.7686,42524.69988,42752.02795,41837.6713
BTC,10/01/24,42032.01418,41904.55486,42106.8028,41732.38358
BTC,11/01/24,42057.6871,41898.75028,42120.94642,41764.42316
BTC,12/01/24,42060.68752,41980.82963,42130.94979,41934.4015
BTC,13/01/24,42076.15153,42519.3406,43101.25776,42016.92132
BTC,14/01/24,42165.64636,42170.11418,42348.71742,41853.82944
BTC,15/01/24,42046.3363,42213.07953,42538.96633,41835.08137
BTC,16/01/24,42405.05512,42020.20443,42468.52938,41415.79033
BTC,17/01/24,42471.67715,42232.02902,42598.55598,41711.25317
BTC,18/01/24,42466.89321,42455.286,42479.41245,42365.67582
BTC,19/01/24,42459.96161,42659.44876,43063.66553,42453.35519
BTC,20/01/24,42650.48226,42438.2767,42950.64102,41997.57585
BTC,21/01/24,42162.54962,42691.94455,43035.63953,42001.14638
BTC,22/01/24,41844.81777,42093.59626,42251.05844,41189.66052
BTC,23/01/24,42395.81136,41989.62718,43106.70827,41094.48902
BTC,24/01/24,42720.77133,42369.40961,43225.78485,42223.33953
BTC,25/01/24,42259.02325,42929.52306,43519.29583,42063.3614
BTC,26/01/24,42721.17422,42191.10972,42818.12739,41511.10857
BTC,27/01/24,42600.40012,43227.46812,43305.57261,42182.53287
BTC,28/01/24,42768.1432,42661.06872,43041.31728,42579.0055
BTC,29/01/24,42565.62813,42489.35279,42675.19047,42408.3122
BTC,30/01/24,42211.68431,42471.93781,42537.14299,42025.7612
BTC,31/01/24,42242.79232,42226.84501,42672.42162,42061.72727
BTC,01/02/24,42356.63412,42311.87146,42449.10644,42269.57813
BTC,02/02/24,42734.57748,42416.73183,42818.14919,41949.93175
BTC,03/02/24,43231.55961,42697.18149,43523.70068,42549.0194
BTC,04/02/24,43327.09529,43252.68811,43629.65304,43247.90629
BTC,05/02/24,43912.39603,42913.64513,44668.00113,42144.43894
BTC,06/02/24,45209.52309,43931.12909,46056.2742,43592.46657
BTC,07/02/24,45144.34575,45178.79772,45262.29973,45072.38056
BTC,08/02/24,46160.64552,45667.86944,46271.75443,45000.68292
BTC,09/02/24,46503.72175,46038.54041,46840.2313,45419.86295
BTC,10/02/24,47303.84615,46358.91138,47742.53541,45076.42063
BTC,11/02/24,47825.97201,46978.1069,47865.86042,46683.46549
BTC,12/02/24,47918.28395,47568.62185,48035.75646,47433.33918
BTC,13/02/24,49079.54289,47700.38202,50454.7165,47174.67361
BTC,14/02/24,50023.5006,49209.53166,50352.7583,48307.42093
BTC,15/02/24,50916.89845,50040.58091,51427.72054,49372.09118
BTC,16/02/24,51700.11624,50506.41715,52091.02899,50219.60397
BTC,17/02/24,53148.31669,51293.51061,53466.56768,49238.22326
BTC,18/02/24,52966.34856,53114.54383,53392.2602,52668.60107
BTC,19/02/24,53661.86495,53236.55917,54008.97966,52969.15022
BTC,20/02/24,54297.60151,53561.27632,55133.02423,53178.05918
BTC,21/02/24,54648.10169,54266.05457,54652.97609,54002.55568
BTC,22/02/24,55205.10731,54641.09444,55705.11461,54517.07674
BTC,23/02/24,54486.34065,55254.53954,56048.44067,53923.09809
BTC,24/02/24,55675.0868,54333.49505,56148.39249,52911.45668
BTC,25/02/24,56559.16813,56090.84946,57531.20216,55638.28512
BTC,26/02/24,57188.51124,56384.93571,57261.11558,56116.67389
BTC,27/02/24,58583.07133,57608.14881,59123.49305,57477.80986
BTC,28/02/24,58869.48688,58886.62558,59037.90138,58159.63823
BTC,29/02/24,59364.45869,58496.41963,59823.62235,57856.38864
BTC,01/03/24,60582.22167,61087.50578,61951.19643,60544.3876
BTC,02/03/24,60577.54056,60844.66139,61380.91572,60313.04436
BTC,03/03/24,60261.80081,60925.39195,61933.26759,59559.59446
BTC,04/03/24,60402.32151,60160.12921,60570.13479,59869.95017
BTC,05/03/24,60615.24686,60321.46929,60764.57591,60047.87001
BTC,06/03/24,61120.83789,60551.17085,61745.89955,60547.07107
BTC,07/03/24,61415.82839,60792.34136,61753.24005,60776.39653
BTC,08/03/24,62237.96165,61496.16459,63018.38608,61355.56082
BTC,09/03/24,63451.32956,62024.24484,64094.61635,61390.11886
BTC,10/03/24,63569.17348,63779.3371,64748.62087,63559.98661
BTC,11/03/24,63679.60533,63727.99346,63894.22445,63593.12351
BTC,12/03/24,64431.66669,63763.73101,64747.00795,62769.69943
BTC,13/03/24,63724.53008,64593.59606,64880.85055,63672.4155
BTC,14/03/24,64632.89343,63455.18191,65275.47696,62814.54831
BTC,15/03/24,65447.71939,65417.91004,65545.00814,65390.44101
BTC,16/03/24,65489.17335,65051.40579,65547.61429,64833.44608
BTC,17/03/24,66135.19924,65154.94751,66642.26011,64332.99504
BTC,18/03/24,66632.26459,66222.93704,66716.73504,66174.39848
BTC,19/03/24,66661.98963,66741.20726,66782.3664,66061.71159
BTC,20/03/24,66620.24526,66475.4649,67176.33819,66240.04443
BTC,21/03/24,67600.27667,66473.76981,68046.43969,65889.81002
BTC,22/03/24,67308.51651,67841.35604,68870.08309,67045.19069
BTC,23/03/24,66849.14628,67073.46663,67430.37065,66550.4291
BTC,24/03/24,68250.03296,67020.82072,68746.67856,66805.36339
BTC,25/03/24,69406.29157,68679.43413,70204.05443,68154.8532
BTC,26/03/24,69782.93754,69005.51513,70514.28711,68712.19517
BTC,27/03/24,69614.6249,70344.38935,70457.6234,69289.69292
BTC,28/03/24,69314.10487,69667.23542,69958.35586,69274.33479
BTC,29/03/24,69379.62499,68827.97251,69734.31208,68344.88256
BTC,30/03/24,69653.8233,69658.64341,69690.23177,69546.42968
BTC,31/03/24,69974.857,69930.01743,70338.27766,69796.72403
BTC,01/04/24,70842.81303,71696.13736,71714.83697,69610.5649
BTC,02/04/24,70633.62528,70941.26896,71378.05294,70524.64464
BTC,03/04/24,71263.49391,70892.4614,71584.25229,70862.87976
BTC,04/04/24,70929.7605,71333.92954,71533.95746,70247.6615
BTC,05/04/24,70249.36899,71074.97688,71539.49386,69291.08912
BTC,06/04/24,69975.68199,70631.85545,71226.82091,69005.70362
BTC,07/04/24,69094.68183,69923.95194,70379.74045,68957.73256
BTC,08/04/24,69346.42736,69535.35079,69585.99375,68912.73989
BTC,09/04/24,69520.58651,68743.78734,69672.60291,67388.59406
BTC,10/04/24,68413.90183,69437.00124,69718.93135,68119.35312
BTC,11/04/24,67703.83616,68324.10529,69087.53562,66900.21369
BTC,12/04/24,67866.12041,67393.5557,69062.28279,66008.03439
BTC,13/04/24,68518.81425,67557.68505,69556.74403,67422.48408
BTC,14/04/24,67551.0805,68593.18957,68968.36148,67461.5074
BTC,15/04/24,67704.70354,67130.47398,68703.34465,66185.201
BTC,16/04/24,66805.86492,67150.47258,67506.51884,66533.79902
BTC,17/04/24,66005.99522,66741.45974,66746.34054,65934.0436
BTC,18/04/24,65791.56293,66165.37882,66370.69965,64988.41985
BTC,19/04/24,64587.29952,65729.68992,67611.19618,63378.97552
BTC,20/04/24,64930.70873,64717.33774,65032.7553,64236.45024
BTC,21/04/24,64490.05984,65110.20481,65954.60439,64450.31102
BTC,22/04/24,64150.52167,64507.4547,64702.77713,64124.77776
BTC,23/04/24,64004.75642,64059.9624,64131.75851,63816.28376
BTC,24/04/24,63456.83687,64369.1965,64370.93761,62556.06455
BTC,25/04/24,63353.14309,63840.22622,65072.65238,63306.91669
BTC,26/04/24,63370.54696,63409.88679,63772.32585,62793.77804
BTC,27/04/24,62998.83024,63262.74196,63890.99089,62786.3389
BTC,28/04/24,62251.47159,63209.89571,63468.94518,61774.54561
BTC,29/04/24,61225.87673,62385.60877,63715.27167,60190.57988
BTC,30/04/24,60874.79043,60826.51875,61262.89951,60625.09923
BTC,01/05/24,61267.24948,60474.42792,61854.74626,60357.75958
BTC,02/05/24,61863.00433,61239.47239,62564.9186,60867.98899
BTC,03/05/24,62181.66125,62108.41291,62928.15328,61935.48975
BTC,04/05/24,62107.18253,62148.64415,62209.5058,62069.35291
BTC,05/05/24,62091.87974,62012.41595,62526.75856,61707.75138
BTC,06/05/24,62051.24296,63082.37176,63858.6835,61305.73036
BTC,07/05/24,62636.33864,62358.6026,62753.61951,62071.21116
BTC,08/05/24,62511.42432,62806.9097,63608.1253,62157.62855
BTC,09/05/24,62698.69705,62837.24485,63809.49273,62306.61789
BTC,10/05/24,62127.82518,62771.60205,63370.01944,61670.39102
BTC,11/05/24,62287.25549,62211.60247,63650.09725,61907.46248
BTC,12/05/24,62574.1325,62118.86925,62700.03471,61699.08252
BTC,13/05/24,62138.44139,63290.50841,64059.19432,60281.79116
BTC,14/05/24,62835.92119,61999.38031,64231.77876,61249.18944
BTC,15/05/24,62830.86947,62392.38524,63020.86453,61584.93247
BTC,16/05/24,63825.56631,62848.39682,64400.21172,62496.13563
BTC,17/05/24,63293.79847,63849.74188,63931.33889,61767.86355
BTC,18/05/24,63137.99419,63706.13858,63747.75743,62497.22292
BTC,19/05/24,63542.08973,63235.9497,64314.2797,62906.99514
BTC,20/05/24,64239.305,63257.5374,65132.91282,62244.69006
BTC,21/05/24,64673.34571,64594.04661,65212.97322,63798.31127
BTC,22/05/24,65080.66447,64636.41661,65333.42664,64139.53098
BTC,23/05/24,65654.51033,64905.12345,66552.35332,64596.15915
BTC,24/05/24,65679.92823,65750.32114,66722.24252,65443.58816
BTC,25/05/24,65970.48803,65621.05991,66307.92889,64978.08267
BTC,26/05/24,66621.35602,66180.94726,67110.42933,65809.10368
BTC,27/05/24,66240.50008,66595.67872,67273.76712,65525.28288
BTC,28/05/24,66142.16173,65838.07281,66281.44403,65568.15665
BTC,29/05/24,66671.27551,65587.08995,67403.85918,64879.27562
BTC,30/05/24,67209.03066,66343.25224,67822.16381,66031.14576
BTC,31/05/24,67262.51074,67827.63048,68315.93879,66533.68763
BTC,01/06/24,67451.71193,67881.21797,68632.6088,66857.10157
BTC,02/06/24,67530.07019,67213.2601,68155.00074,67063.42036
BTC,03/06/24,68406.1196,67787.54611,68527.47382,67357.90185
BTC,04/06/24,67995.19941,68430.43807,68684.48614,67403.74351
BTC,05/06/24,66735.65175,67701.09618,68037.16115,66714.00382
BTC,06/06/24,67055.53134,66506.0321,67925.39276,65949.68424
BTC,07/06/24,66723.21352,67000.28906,67129.57933,66197.34098
BTC,08/06/24,66376.03659,66642.45368,66669.72708,66302.74578
BTC,09/06/24,66692.78294,65755.41459,67181.67335,65714.24514
BTC,10/06/24,66403.60217,66877.42346,67417.49229,65923.35114
BTC,11/06/24,67142.04383,66044.39326,67804.69828,64502.04436
BTC,12/06/24,66102.39095,67469.07557,67673.39451,65114.51309
BTC,13/06/24,65912.06675,65770.11965,66133.27281,64764.84014
BTC,14/06/24,65477.32653,66221.15038,66615.73749,64935.72033
BTC,15/06/24,65047.5599,65645.9652,66190.78537,64657.32314
BTC,16/06/24,65456.62511,64985.45394,65531.32956,64940.04827
BTC,17/06/24,64795.68461,65649.06672,66598.88727,64618.78927
BTC,18/06/24,65158.87296,64476.62293,66617.56394,63827.92681
BTC,19/06/24,64401.40712,65463.78394,66453.82566,63019.58409
